target,selection,crossbreed,mutation,prob,survival,generations,MSE,triangles,population_size,time
.\test_images\flag_argentina.png,roulette,ring,uniform,0.01,additive,2000,1042.3668,5,30,36.9551
.\test_images\flag_argentina.png,roulette,ring,uniform,0.01,exclusive,2000,1053.5011,5,30,33.3524
.\test_images\flag_argentina.png,roulette,ring,uniform,0.1,additive,2000,763.6271,5,20,31.2560
.\test_images\flag_argentina.png,roulette,ring,uniform,0.5,exclusive,2000,4317.3818,5,10,17.9887
.\test_images\flag_argentina.png,roulette,ring,uniform,0.1,exclusive,2000,2942.4321,5,20,31.7910
.\test_images\flag_argentina.png,roulette,uniform,single,0.01,additive,2000,3013.1506,5,10,17.1207
.\test_images\flag_argentina.png,roulette,uniform,single,0.01,additive,2000,2697.4827,5,20,19.4849
.\test_images\flag_argentina.png,roulette,uniform,single,0.01,exclusive,2000,3759.7024,5,10,15.3196
.\test_images\flag_argentina.png,roulette,uniform,single,0.1,additive,2000,1355.0635,5,10,12.0649
.\test_images\flag_argentina.png,roulette,ring,uniform,0.1,additive,1731,495.2929,5,30,43.5417
.\test_images\flag_argentina.png,roulette,uniform,single,0.01,exclusive,2000,3129.0769,5,20,19.1722
.\test_images\flag_argentina.png,roulette,uniform,single,0.1,exclusive,2000,871.5038,5,10,12.0194
.\test_images\flag_argentina.png,roulette,ring,uniform,0.1,exclusive,2000,2889.1133,5,30,44.8269
.\test_images\flag_argentina.png,roulette,ring,uniform,0.5,additive,2000,1057.4464,5,20,42.8187
.\test_images\flag_argentina.png,roulette,ring,uniform,0.5,exclusive,2000,4117.1318,5,20,33.0516
.\test_images\flag_argentina.png,roulette,uniform,single,0.1,additive,2000,1125.0148,5,20,23.5615
.\test_images\flag_argentina.png,roulette,uniform,single,0.01,additive,2000,2146.1104,5,30,31.4015
.\test_images\flag_argentina.png,roulette,uniform,single,0.5,additive,2000,1700.6415,5,10,17.1891
.\test_images\flag_argentina.png,roulette,uniform,single,0.01,exclusive,2000,1892.7897,5,30,27.9834
.\test_images\flag_argentina.png,roulette,uniform,single,0.5,exclusive,2000,1365.5847,5,10,14.9873
.\test_images\flag_argentina.png,roulette,uniform,single,0.1,exclusive,2000,1093.5452,5,20,28.0955
.\test_images\flag_argentina.png,roulette,ring,uniform,0.5,additive,2000,1303.4540,5,30,54.0964
.\test_images\flag_argentina.png,roulette,uniform,single,0.1,additive,2000,1187.2697,5,30,34.9194
.\test_images\flag_argentina.png,roulette,uniform,uniform,0.01,additive,2000,1160.8463,5,10,17.2192
.\test_images\flag_argentina.png,roulette,ring,uniform,0.5,exclusive,2000,4003.2581,5,30,49.4761
.\test_images\flag_argentina.png,roulette,uniform,single,0.5,additive,2000,599.5524,5,20,26.9692
.\test_images\flag_argentina.png,roulette,uniform,single,0.1,exclusive,2000,992.4227,5,30,29.6449
.\test_images\flag_argentina.png,roulette,uniform,single,0.5,exclusive,2000,1568.3497,5,20,27.9315
.\test_images\flag_argentina.png,roulette,uniform,uniform,0.01,additive,2000,1099.4913,5,20,26.6280
.\test_images\flag_argentina.png,roulette,uniform,uniform,0.1,additive,2000,1066.7633,5,10,20.2072
.\test_images\flag_argentina.png,roulette,uniform,uniform,0.01,exclusive,2000,859.8343,5,10,25.9441
.\test_images\flag_argentina.png,roulette,uniform,uniform,0.1,exclusive,2000,2920.0315,5,10,17.6688
.\test_images\flag_argentina.png,roulette,uniform,single,0.5,exclusive,2000,1076.9879,5,30,34.9881
.\test_images\flag_argentina.png,roulette,uniform,uniform,0.01,exclusive,2000,1192.8239,5,20,27.6011
.\test_images\flag_argentina.png,roulette,uniform,single,0.5,additive,2000,978.5280,5,30,43.2270
.\test_images\flag_argentina.png,roulette,uniform,uniform,0.5,additive,2000,1175.2240,5,10,23.5549
.\test_images\flag_argentina.png,roulette,uniform,uniform,0.01,additive,2000,1060.5697,5,30,41.9371
.\test_images\flag_argentina.png,roulette,uniform,uniform,0.01,exclusive,2000,1014.3640,5,30,40.6047
.\test_images\flag_argentina.png,roulette,uniform,uniform,0.1,additive,2000,769.6638,5,20,33.9094
.\test_images\flag_argentina.png,universal,one-point,single,0.01,additive,2000,3441.7056,5,10,14.6387
.\test_images\flag_argentina.png,roulette,uniform,uniform,0.5,exclusive,2000,4986.4229,5,10,21.9746
.\test_images\flag_argentina.png,universal,one-point,single,0.01,exclusive,2000,3106.2424,5,10,14.8829
.\test_images\flag_argentina.png,roulette,uniform,uniform,0.1,additive,1545,498.7244,5,30,36.2044
.\test_images\flag_argentina.png,roulette,uniform,uniform,0.1,exclusive,2000,3241.9392,5,20,35.6062
.\test_images\flag_argentina.png,roulette,uniform,uniform,0.5,additive,2000,1140.3599,5,20,34.4768
.\test_images\flag_argentina.png,universal,one-point,single,0.01,exclusive,2000,2579.0378,5,20,17.5246
.\test_images\flag_argentina.png,universal,one-point,single,0.01,additive,2000,3120.6516,5,20,26.1905
.\test_images\flag_argentina.png,universal,one-point,single,0.1,additive,2000,935.5345,5,10,14.0430
.\test_images\flag_argentina.png,universal,one-point,single,0.1,exclusive,2000,1045.1624,5,10,13.4797
.\test_images\flag_argentina.png,universal,one-point,single,0.01,additive,2000,1652.0818,5,30,28.7752
.\test_images\flag_argentina.png,roulette,uniform,uniform,0.5,exclusive,2000,4837.7681,5,20,33.1884
.\test_images\flag_argentina.png,roulette,uniform,uniform,0.1,exclusive,2000,2480.5930,5,30,46.8280
.\test_images\flag_argentina.png,universal,one-point,single,0.5,additive,2000,1206.8807,5,10,17.0163
.\test_images\flag_argentina.png,universal,one-point,single,0.1,additive,2000,1311.4336,5,20,22.4011
.\test_images\flag_argentina.png,universal,one-point,single,0.01,exclusive,2000,1614.0642,5,30,26.0827
.\test_images\flag_argentina.png,universal,one-point,single,0.1,exclusive,2000,836.0049,5,20,25.0397
.\test_images\flag_argentina.png,roulette,uniform,uniform,0.5,additive,2000,1304.9980,5,30,51.9438
.\test_images\flag_argentina.png,universal,one-point,single,0.5,exclusive,2000,896.3630,5,10,17.0646
.\test_images\flag_argentina.png,universal,one-point,single,0.1,additive,2000,665.5735,5,30,30.0539
.\test_images\flag_argentina.png,universal,one-point,single,0.5,additive,2000,974.7071,5,20,26.3335
.\test_images\flag_argentina.png,universal,one-point,uniform,0.01,additive,2000,1038.8799,5,10,17.3273
.\test_images\flag_argentina.png,roulette,uniform,uniform,0.5,exclusive,2000,4354.5737,5,30,50.0534
.\test_images\flag_argentina.png,universal,one-point,single,0.1,exclusive,2000,921.1196,5,30,31.8529
.\test_images\flag_argentina.png,universal,one-point,single,0.5,exclusive,2000,1661.3289,5,20,24.3091
.\test_images\flag_argentina.png,universal,one-point,uniform,0.1,additive,533,489.8191,5,20,9.5027
.\test_images\flag_argentina.png,universal,one-point,uniform,0.01,additive,2000,1311.5723,5,20,23.6977
.\test_images\flag_argentina.png,universal,one-point,single,0.5,additive,2000,954.5079,5,30,34.8841
.\test_images\flag_argentina.png,universal,one-point,uniform,0.01,exclusive,2000,1410.0204,5,10,24.7933
.\test_images\flag_argentina.png,universal,one-point,uniform,0.1,additive,2000,1086.3915,5,10,21.3376
.\test_images\flag_argentina.png,universal,one-point,uniform,0.1,exclusive,2000,2720.1833,5,10,17.5643
.\test_images\flag_argentina.png,universal,one-point,uniform,0.01,exclusive,2000,1184.1853,5,20,30.3590
.\test_images\flag_argentina.png,universal,one-point,single,0.5,exclusive,2000,1229.3763,5,30,37.6628
.\test_images\flag_argentina.png,universal,one-point,uniform,0.5,additive,2000,1872.7067,5,10,23.0024
.\test_images\flag_argentina.png,universal,one-point,uniform,0.01,additive,2000,641.9137,5,30,40.1738
.\test_images\flag_argentina.png,universal,one-point,uniform,0.5,exclusive,2000,4778.2651,5,10,19.2371
.\test_images\flag_argentina.png,universal,one-point,uniform,0.01,exclusive,2000,923.6146,5,30,38.6406
.\test_images\flag_argentina.png,universal,ring,single,0.01,additive,2000,3392.5151,5,10,15.4771
.\test_images\flag_argentina.png,universal,one-point,uniform,0.1,exclusive,2000,2578.0396,5,20,32.0881
.\test_images\flag_argentina.png,universal,ring,single,0.01,exclusive,2000,3649.1348,5,10,15.6164
.\test_images\flag_argentina.png,universal,ring,single,0.01,additive,2000,3478.9299,5,20,20.3833
.\test_images\flag_argentina.png,universal,ring,single,0.01,exclusive,2000,2920.1633,5,20,17.2475
.\test_images\flag_argentina.png,universal,ring,single,0.1,additive,2000,984.4315,5,10,15.8927
.\test_images\flag_argentina.png,universal,one-point,uniform,0.5,additive,2000,1406.1764,5,20,38.2193
.\test_images\flag_argentina.png,universal,ring,single,0.01,additive,2000,2616.0859,5,30,25.9065
.\test_images\flag_argentina.png,universal,one-point,uniform,0.5,exclusive,2000,4579.2163,5,20,34.6797
.\test_images\flag_argentina.png,universal,ring,single,0.1,exclusive,2000,1329.8134,5,10,16.0907
.\test_images\flag_argentina.png,universal,ring,single,0.1,additive,2000,1250.2284,5,20,19.8204
.\test_images\flag_argentina.png,universal,one-point,uniform,0.1,exclusive,2000,2503.0107,5,30,47.7064
.\test_images\flag_argentina.png,universal,ring,single,0.1,additive,1340,497.9933,5,30,19.2447
.\test_images\flag_argentina.png,universal,one-point,uniform,0.1,additive,2000,967.6318,5,30,51.2866
.\test_images\flag_argentina.png,universal,ring,single,0.01,exclusive,2000,1742.2078,5,30,24.8016
.\test_images\flag_argentina.png,universal,ring,single,0.1,exclusive,2000,925.3926,5,20,20.6675
.\test_images\flag_argentina.png,universal,ring,uniform,0.01,additive,277,465.1943,5,30,6.4070
.\test_images\flag_argentina.png,universal,ring,single,0.5,exclusive,2000,1002.3024,5,10,13.6145
.\test_images\flag_argentina.png,universal,ring,single,0.5,additive,2000,891.1570,5,10,21.9522
.\test_images\flag_argentina.png,universal,one-point,uniform,0.5,additive,2000,1504.5933,5,30,53.0690
.\test_images\flag_argentina.png,universal,ring,uniform,0.1,additive,828,494.7708,5,10,7.9063
.\test_images\flag_argentina.png,universal,ring,uniform,0.01,additive,2000,756.5543,5,10,16.1567
.\test_images\flag_argentina.png,universal,one-point,uniform,0.5,exclusive,2000,4567.5420,5,30,49.3791
.\test_images\flag_argentina.png,universal,ring,uniform,0.01,exclusive,2000,683.3658,5,10,16.5606
.\test_images\flag_argentina.png,universal,ring,single,0.5,additive,2000,521.4738,5,20,27.7320
.\test_images\flag_argentina.png,universal,ring,single,0.1,exclusive,2000,1179.1416,5,30,30.3174
.\test_images\flag_argentina.png,universal,ring,single,0.5,exclusive,2000,909.7732,5,20,24.0209
.\test_images\flag_argentina.png,universal,ring,uniform,0.01,additive,2000,822.4669,5,20,25.1853
.\test_images\flag_argentina.png,universal,ring,single,0.5,additive,2000,1305.8788,5,30,34.1014
.\test_images\flag_argentina.png,universal,ring,uniform,0.01,exclusive,2000,976.4288,5,20,27.0445
.\test_images\flag_argentina.png,universal,ring,single,0.5,exclusive,2000,930.2867,5,30,40.2323
.\test_images\flag_argentina.png,universal,ring,uniform,0.5,additive,2000,1362.0472,5,10,22.9447
.\test_images\flag_argentina.png,universal,ring,uniform,0.1,exclusive,2000,2427.3826,5,10,27.0187
.\test_images\flag_argentina.png,universal,uniform,single,0.01,additive,2000,2926.9150,5,10,15.3487
.\test_images\flag_argentina.png,universal,ring,uniform,0.5,exclusive,2000,4755.6401,5,10,21.7678
.\test_images\flag_argentina.png,universal,ring,uniform,0.01,exclusive,2000,771.6567,5,30,39.3667
.\test_images\flag_argentina.png,universal,ring,uniform,0.1,exclusive,2000,2335.3977,5,20,33.8668
.\test_images\flag_argentina.png,universal,uniform,single,0.01,exclusive,2000,2994.3152,5,10,11.7729
.\test_images\flag_argentina.png,universal,ring,uniform,0.1,additive,2000,1183.0243,5,20,43.8631
.\test_images\flag_argentina.png,universal,uniform,single,0.01,additive,2000,2426.5999,5,20,25.2767
.\test_images\flag_argentina.png,universal,ring,uniform,0.1,additive,2000,646.2426,5,30,45.4890
.\test_images\flag_argentina.png,universal,uniform,single,0.1,additive,2000,823.3643,5,10,14.0911
.\test_images\flag_argentina.png,universal,ring,uniform,0.5,additive,2000,1261.5742,5,20,38.6577
.\test_images\flag_argentina.png,universal,ring,uniform,0.5,exclusive,2000,4785.0801,5,20,38.1194
.\test_images\flag_argentina.png,universal,uniform,single,0.01,additive,2000,2071.9492,5,30,30.6588
.\test_images\flag_argentina.png,universal,ring,uniform,0.1,exclusive,2000,2820.2957,5,30,45.9860
.\test_images\flag_argentina.png,universal,uniform,single,0.1,exclusive,2000,1327.7560,5,10,15.5342
.\test_images\flag_argentina.png,universal,uniform,single,0.01,exclusive,2000,2608.7280,5,20,26.7764
.\test_images\flag_argentina.png,universal,uniform,single,0.1,additive,2000,798.2081,5,20,27.2201
.\test_images\flag_argentina.png,universal,uniform,single,0.01,exclusive,2000,1644.0901,5,30,32.3033
.\test_images\flag_argentina.png,universal,ring,uniform,0.5,exclusive,2000,4496.1050,5,30,52.1461
.\test_images\flag_argentina.png,universal,uniform,single,0.1,exclusive,2000,1649.6074,5,20,23.4709
.\test_images\flag_argentina.png,universal,uniform,single,0.5,additive,2000,995.0076,5,10,19.4325
.\test_images\flag_argentina.png,universal,ring,uniform,0.5,additive,2000,1036.1738,5,30,56.1401
.\test_images\flag_argentina.png,universal,uniform,single,0.5,exclusive,2000,1029.1798,5,10,19.4535
.\test_images\flag_argentina.png,universal,uniform,uniform,0.01,additive,2000,923.0179,5,10,16.0208
.\test_images\flag_argentina.png,universal,uniform,single,0.1,additive,2000,1072.0134,5,30,38.9530
.\test_images\flag_argentina.png,universal,uniform,uniform,0.01,exclusive,2000,1026.3710,5,10,17.5495
.\test_images\flag_argentina.png,universal,uniform,single,0.5,additive,2000,1106.7214,5,20,32.1834
.\test_images\flag_argentina.png,universal,uniform,single,0.5,exclusive,2000,1085.1959,5,20,29.0276
.\test_images\flag_argentina.png,universal,uniform,uniform,0.01,additive,2000,1436.8979,5,20,24.9887
.\test_images\flag_argentina.png,universal,uniform,single,0.1,exclusive,2000,1553.7241,5,30,37.6337
.\test_images\flag_argentina.png,universal,uniform,uniform,0.1,additive,2000,820.8106,5,10,23.7345
.\test_images\flag_argentina.png,universal,uniform,single,0.5,additive,2000,526.2292,5,30,42.4661
.\test_images\flag_argentina.png,universal,uniform,uniform,0.1,exclusive,2000,2716.4128,5,10,22.9456
.\test_images\flag_argentina.png,universal,uniform,uniform,0.01,exclusive,2000,1156.2495,5,20,33.5010
.\test_images\flag_argentina.png,universal,uniform,single,0.5,exclusive,2000,1688.4266,5,30,45.9674
.\test_images\flag_argentina.png,universal,uniform,uniform,0.5,additive,2000,705.2863,5,10,21.7803
.\test_images\flag_argentina.png,universal,uniform,uniform,0.5,exclusive,2000,4930.1128,5,10,21.6332
.\test_images\flag_argentina.png,universal,uniform,uniform,0.01,additive,2000,975.6220,5,30,43.4524
.\test_images\flag_argentina.png,universal,uniform,uniform,0.1,additive,2000,668.5655,5,20,38.1419
.\test_images\flag_argentina.png,universal,uniform,uniform,0.01,exclusive,2000,1233.7780,5,30,39.8483
.\test_images\flag_argentina.png,boltzmann,one-point,single,0.01,additive,2000,3002.9514,5,10,18.1530
.\test_images\flag_argentina.png,universal,uniform,uniform,0.1,exclusive,2000,2460.4380,5,20,38.9992
.\test_images\flag_argentina.png,boltzmann,one-point,single,0.01,additive,2000,2955.7073,5,20,20.6077
.\test_images\flag_argentina.png,universal,uniform,uniform,0.5,additive,2000,1600.4905,5,20,35.8784
.\test_images\flag_argentina.png,boltzmann,one-point,single,0.01,exclusive,2000,3532.6831,5,10,19.0431
.\test_images\flag_argentina.png,boltzmann,one-point,single,0.01,exclusive,2000,2330.9648,5,20,18.7688
.\test_images\flag_argentina.png,boltzmann,one-point,single,0.1,additive,2000,988.9932,5,10,17.8529
.\test_images\flag_argentina.png,universal,uniform,uniform,0.5,exclusive,2000,4251.3252,5,20,37.1861
.\test_images\flag_argentina.png,boltzmann,one-point,single,0.1,exclusive,2000,1501.2380,5,10,13.7005
.\test_images\flag_argentina.png,universal,uniform,uniform,0.1,additive,2000,1498.2970,5,30,55.3259
.\test_images\flag_argentina.png,universal,uniform,uniform,0.1,exclusive,2000,2739.7190,5,30,51.8006
.\test_images\flag_argentina.png,boltzmann,one-point,single,0.01,additive,2000,2291.7358,5,30,29.9366
.\test_images\flag_argentina.png,boltzmann,one-point,single,0.1,additive,2000,941.7073,5,20,24.9880
.\test_images\flag_argentina.png,boltzmann,one-point,single,0.01,exclusive,2000,2591.9658,5,30,29.1324
.\test_images\flag_argentina.png,boltzmann,one-point,single,0.1,exclusive,2000,919.8400,5,20,23.6848
.\test_images\flag_argentina.png,boltzmann,one-point,single,0.5,additive,2000,1068.3849,5,10,18.5037
.\test_images\flag_argentina.png,boltzmann,one-point,single,0.1,additive,2000,924.8160,5,30,31.2949
.\test_images\flag_argentina.png,universal,uniform,uniform,0.5,additive,2000,1215.8954,5,30,58.3100
.\test_images\flag_argentina.png,boltzmann,one-point,single,0.5,exclusive,2000,985.6935,5,10,20.7717
.\test_images\flag_argentina.png,universal,uniform,uniform,0.5,exclusive,2000,4846.8765,5,30,51.9441
.\test_images\flag_argentina.png,boltzmann,one-point,single,0.1,exclusive,2000,1061.6362,5,30,30.6480
.\test_images\flag_argentina.png,boltzmann,one-point,single,0.5,exclusive,1433,499.1576,5,20,23.2595
.\test_images\flag_argentina.png,boltzmann,one-point,uniform,0.01,additive,2000,956.0416,5,10,21.8769
.\test_images\flag_argentina.png,boltzmann,one-point,single,0.5,additive,2000,893.7723,5,20,29.1006
.\test_images\flag_argentina.png,boltzmann,one-point,uniform,0.01,exclusive,2000,972.6672,5,10,20.7075
.\test_images\flag_argentina.png,boltzmann,one-point,uniform,0.1,exclusive,903,493.8882,5,10,10.7829
.\test_images\flag_argentina.png,boltzmann,one-point,uniform,0.01,additive,2000,766.0582,5,20,31.8186
.\test_images\flag_argentina.png,boltzmann,one-point,uniform,0.1,additive,2000,774.0963,5,10,25.0711
.\test_images\flag_argentina.png,boltzmann,one-point,single,0.5,additive,2000,1157.3372,5,30,40.0139
.\test_images\flag_argentina.png,boltzmann,one-point,uniform,0.01,exclusive,2000,1147.7692,5,20,28.3671
.\test_images\flag_argentina.png,boltzmann,one-point,single,0.5,exclusive,2000,1080.1183,5,30,41.6278
.\test_images\flag_argentina.png,boltzmann,one-point,uniform,0.1,exclusive,1463,486.5047,5,20,23.2995
.\test_images\flag_argentina.png,boltzmann,one-point,uniform,0.01,additive,2000,644.6276,5,30,40.5729
.\test_images\flag_argentina.png,boltzmann,one-point,uniform,0.5,additive,2000,1524.9213,5,10,26.0054
